43C407,XX202,HAWK,10,BAE Systems Hawk T.1A
43C440,XX295,HAWK,10,BAE Systems Hawk T.1
43C47A,ZK010,HAWK,10,BAE Systems Hawk T.2
43C47B,ZK011,HAWK,10,BAE Systems Hawk T.2
43C54F,ZK012,HAWK,10,BAE Systems Hawk T.2
43C550,ZK013,HAWK,10,BAE Systems Hawk T.2
43C551,ZK014,HAWK,10,BAE Systems Hawk T.2
43C552,ZK015,HAWK,10,BAE Systems Hawk T.2
43C553,ZK016,HAWK,10,BAE Systems Hawk T.2
43C554,ZK017,HAWK,10,BAE Systems Hawk T.2
43C555,ZK018,HAWK,10,BAE Systems Hawk T.2
43C556,ZK019,HAWK,10,BAE Systems Hawk T.2
43C557,ZK020,HAWK,10,BAE Systems Hawk T.2
43C558,ZK021,HAWK,10,BAE Systems Hawk T.2
43C559,ZK022,HAWK,10,BAE Systems Hawk T.2
43C55A,ZK023,HAWK,10,BAE Systems Hawk T.2
43C55B,ZK024,HAWK,10,BAE Systems Hawk T.2
43C55C,ZK025,HAWK,10,BAE Systems Hawk T.2
43C55D,ZK026,HAWK,10,BAE Systems Hawk T.2
43C55E,ZK027,HAWK,10,BAE Systems Hawk T.2
43C55F,ZK028,HAWK,10,BAE Systems Hawk T.2
43C560,ZK029,HAWK,10,BAE Systems Hawk T.2
43C561,ZK030,HAWK,10,BAE Systems Hawk T.2
43C562,ZK031,HAWK,10,BAE Systems Hawk T.2
43C563,ZK032,HAWK,10,BAE Systems Hawk T.2
43C564,ZK033,HAWK,10,BAE Systems Hawk T.2
43C565,ZK034,HAWK,10,BAE Systems Hawk T.2
43C566,ZK035,HAWK,10,BAE Systems Hawk T.2
43C567,ZK036,HAWK,10,BAE Systems Hawk T.2
43C568,ZK037,HAWK,10,BAE Systems Hawk T.2
43C960,ZB131,HAWK,10,BAE Systems Hawk Mk.167
43C961,ZB132,HAWK,10,BAE Systems Hawk Mk.167
43C962,ZB133,HAWK,10,BAE Systems Hawk Mk.167
43C963,ZB134,HAWK,10,BAE Systems Hawk Mk.167
43C964,ZB135,HAWK,10,BAE Systems Hawk Mk.167
43C965,ZB136,HAWK,10,BAE Systems Hawk Mk.167
43C966,ZB137,HAWK,10,BAE Systems Hawk Mk.167